experiment_id,area_under_curve,master_cpd_id
463,13.458,375390
463,15.814,375395
463,14.997,375435
463,14.273,375447
463,15.256,375487
463,13.12,375492
463,12.765,375496
463,14.275,375560
463,13.999,375562
463,12.861,375564
463,15.629,375582
463,11.713,375594
463,14.551,375596
463,9.5614,375637
463,14.279,376307
463,13.846,376693
463,14.527,377381
463,8.0825,385240
463,12.186,387472
463,12.734,389297
463,14.595,402775
463,14.892,404070
463,14.843,404452
463,11.017,404566
463,14.649,410270
463,8.7069,411714
463,15,411716
463,14.309,411717
463,14.74,411719
463,11.187,411720
463,14.002,411722
463,14.98,411724
463,14.848,411726
463,15.228,411727
463,13.855,411731
463,13.002,411733
463,14.661,411734
463,12.856,411737
463,14.329,411738
463,14.777,411739
463,12.227,411742
463,7.83,411770
463,12.406,411792
463,12.081,411808
463,12.791,411809
463,14.852,411814
463,14.646,411815
463,14.871,411816
463,14.902,411820
463,14.371,411824
463,17.847,411827
463,15.14,411831
463,12.997,411832
463,8.4489,411833
463,15.22,411843
463,14.468,411856
463,13.065,411859
463,13.099,411863
463,12.509,411865
463,14.532,411867
463,12.273,411869
463,13.059,411874
463,15.196,415688
463,12.156,416775
463,15,416777
463,15,416842
463,14.781,417098
463,13.023,417417
463,14.189,417451
463,11.308,417452
463,15.895,417663
463,10.265,417818
463,9.5924,417979
463,12.66,417981
463,12.765,417982
463,12.234,417987
463,10.724,418038
463,13.484,418162
463,14.999,418163
463,13.373,418164
463,15.146,418166
463,9.7833,418167
463,13.001,418170
463,14.163,418172
463,5.3511,418209
463,15,435086
463,14.669,436211
463,15.717,438776
463,14.922,442141
463,15.372,444779
463,15.33,447732
463,15.481,449707
463,15.26,450415
463,15.15,463198
463,14.161,464458
463,14.673,478694
463,13.841,481311
463,14.703,580922
463,14.678,594399
463,12.28,594664
463,13.321,594665
463,9.5757,595102
463,15.432,596868
463,14.717,600054
463,13.594,601923
463,12.773,606033
463,14.945,606034
463,11.796,606035
463,11.379,606135
463,9.91,606136
463,10.294,606138
463,8.8171,606142
463,14.355,606143
463,13.296,606144
463,12.221,606246
463,14.681,606248
463,10.475,606249
463,7.4274,606254
463,14.599,606256
463,13.768,606356
463,12.515,606363
463,14.75,606470
463,10.419,606471
463,14.864,606586
463,14.809,606670
463,13.711,607696
463,15.581,608062
463,15,608999
463,14.868,609058
463,9.1358,609060
463,13.478,609062
463,14.39,609063
463,10.537,609091
463,13.344,609110
463,13.786,609124
463,11.885,609332
463,10.738,609440
463,12.346,609596
463,8.0212,609639
463,11.544,609674
463,14.893,609781
463,14.803,616352
463,14.407,616353
463,12.859,616354
463,15.326,616355
463,14.997,616408
463,12.219,622911
463,13.381,622913
463,14.743,628408
463,13.39,628601
463,12.268,628603
463,10.331,628607
463,13.679,628613
463,10.756,628614
463,13.347,628620
463,13.985,628622
463,13.8,628639
463,12.201,632103
463,15.888,632104
463,12.608,632119
463,8.4034,632243
463,10.649,632873
463,12.394,632907
463,13.334,634309
463,14.701,634814
463,15.205,635576
463,14.726,635882
463,15.084,636425
463,12.015,636711
463,13.178,639390
463,14.609,639450
463,9.6501,639531
463,10.629,639759
463,13.358,639962
463,12.12,640007
463,15,640011
463,12.147,640157
463,14.045,640265
463,12.532,640366
463,14.728,641721
463,11.745,648987
463,12.823,649420
463,15,649754
463,6.3805,649862
463,14.517,651306
463,15.393,651642
463,16.202,652975
463,15.607,654278
463,14.057,657183
463,14.586,659226
463,14.28,659371
463,15.724,659682
463,14.742,660073
463,13.295,660075
463,10.806,660078
463,15.363,660081
463,14.81,660082
463,15.494,660083
463,14.425,660084
463,15.882,660085
463,1.9841,660086
463,14.368,660087
463,14.691,660119
463,11.863,660129
463,14.769,660130
463,13.968,660131
463,13.859,660132
463,11.042,660133
463,9.8489,660134
463,14.216,660135
463,14.858,660136
463,14.577,660137
463,15,660145
463,14.382,660172
463,12.584,660173
463,9.8735,660174
463,10.876,660175
463,10.866,660176
463,9.6067,660177
463,10.873,660178
463,14.425,660179
463,14.916,660180
463,15,660181
463,14.754,660201
463,14.865,660202
463,12.376,660206
463,14.704,660207
463,14.267,660208
463,10.934,660216
463,3.4661,660217
463,10.484,660218
463,14.778,660219
463,11.747,660220
463,9.4527,660221
463,12.606,660222
463,13.732,660223
463,12.651,660224
463,11.728,660225
463,14.981,660227
463,15.752,660228
463,14.869,660229
463,13.357,660230
463,3.9673,660238
463,14.077,660245
463,9.0967,660246
463,12.764,660247
463,10.943,660248
463,11.46,660249
463,14.885,660250
463,7.2931,660251
463,11.58,660252
463,13.089,660253
463,14.784,660268
463,14.955,660269
463,14.751,660270
463,14.888,660271
463,7.9222,660280
463,10.806,660281
463,11.384,660282
463,16.002,660283
463,13.864,660284
463,11.717,660287
463,10.598,660288
463,12.229,660301
463,15,660304
463,13.636,660306
463,15.473,660314
463,15.415,660317
463,9.4807,660318
463,14.177,660319
463,14.882,660321
463,12.887,660322
463,12.944,660325
463,13.72,660327
463,12.549,660331
463,14.331,660332
463,14.129,660341
463,15,660342
463,9.3173,660346
463,3.83,660364
463,11.769,660391
463,7.5621,660397
463,12.473,660409
463,11.901,660410
463,14.486,660411
463,13.087,660413
463,13.145,660421
463,11.633,660429
463,14.398,660430
463,11.54,660432
463,12.456,660433
463,11.215,660434
463,12.011,660768
463,12.667,660774
463,6.037,660777
463,14.502,660778
463,6.1227,660779
463,10.768,660796
463,13.628,660819
463,14.972,660821
463,10.385,660823
463,13.002,660840
463,12.438,660857
463,12.916,660890
463,7.6613,660935
463,14.557,660985
463,12.316,660993
463,11.98,660994
463,14.911,661032
463,15.025,661033
463,14.091,665914
463,14.345,666541
463,13.26,666716
463,12.806,666910
463,12.723,667933
463,12.703,668495
463,15.618,668723
463,14.142,676728
463,12.504,677522
463,13.489,679843
463,14.574,679844
463,14.426,686134
463,12.741,687395
463,10.147,687406
463,9.8706,687418
463,14.096,687577
463,5.021,687578
463,13.989,687579
463,15.697,687661
463,15,687694
463,15,687714
463,16.156,687715
463,6.4093,687720
463,15.302,687721
463,9.4255,687769
463,6.6791,687953
463,14.221,687954
463,15,688138
463,5.7005,688229
463,15.194,688516
463,14.39,688799
463,11.223,688888
463,14.385,688962
463,10.131,688975
463,14.576,705300
463,14.759,710154
464,12.472,3588
464,14.573,12877
464,12.757,17712
464,13.794,18311
464,12.711,19153
464,13.078,23151
464,16.659,23256
464,12.37,24173
464,14.7,24197
464,11.077,25036
464,12.001,25334
464,11.604,25344
464,14.845,26874
464,14.132,26914
464,2.4169,26956
464,14.09,26972
464,14.598,26979
464,16.481,27872
464,13.299,27894
464,9.0511,28172
464,17.459,28183
464,12.114,28452
464,8.8184,28784
464,14.761,28801
464,15,29985
464,5.9808,30371
464,12.604,30620
464,13.511,32372
464,13.843,32622
464,10.368,32653
464,13.642,33166
464,4.3592,36599
464,2.2687,37190
464,14.336,37479
464,12.269,39782
464,11.485,42319
464,13.429,44503
464,14.631,44511
464,14.731,44554
464,4.5785,44580
464,12.249,45093
464,13.354,46792
464,9.8359,48589
464,13.066,50131
464,7.8513,50134
464,12.809,50163
464,13.514,50715
464,10.596,50727
464,7.4536,50732
464,14.32,50737
464,14.396,50747
464,14.805,50753
464,11.111,52123
464,10.872,52133
464,11.988,52430
464,11.517,52582
464,11.418,52882
464,10.411,52926
464,11.95,52928
464,10.629,53556
464,14.271,53705
464,13.044,54200
464,5.9427,54210
464,17.063,55307
464,14.92,55512
464,12.327,56554
464,8.0213,56703
464,14.049,58339
464,12.716,58455
464,13.168,58472
464,11.863,58566
464,9.3724,58948
464,10.459,60218
464,8.9263,60225
464,8.8994,61097
464,10.763,61674
464,14.545,62111
464,3.0618,62602
464,7.2627,62690
464,14.481,63349
464,14.868,63578
464,13.516,96171
464,13.565,119769
464,12.836,122255
464,11.279,142931
464,13.859,153820
464,7.2363,154846
464,14.223,182395
464,14.828,185987
464,11.61,199337
464,14.716,215497
464,14.874,255961
464,13.66,267119
464,14.65,272805
464,13.597,277354
464,11.545,290356
464,14.27,345041
464,14.697,345712
464,12.927,347775
464,14.395,347812
464,5.4326,347813
464,12.299,348633
464,11.892,348990
464,7.2004,348992
464,12.611,348997
464,11.975,349002
464,11.765,349006
464,14.277,350548
464,12.175,351043
464,14.699,362207
464,6.7037,362338
464,13.224,362342
464,13.392,374747
464,14.465,374749
464,12.909,374750
464,4.3491,375219
464,9.5096,375256
464,11.096,375264
464,11.784,375354
464,13.133,375366
464,14.067,375390
464,15.448,375395
464,14.513,375435
464,12.368,375447
464,14.829,375487
464,11.436,375496
464,13.23,375560
464,12.189,375562
464,13.256,375564
464,14.59,375582
464,11.405,375594
464,14.163,375596
464,13.327,376307
464,13.493,376693
464,12.362,377381
464,9.1882,385240
464,11.783,387472
464,14.098,389297
464,14.723,402775
464,14.326,404070
464,13.819,404452
464,10.835,404566
464,14.287,410270
464,6.2407,411714
464,14.825,411716
464,14.648,411717
464,11.215,411719
464,10.346,411720
464,8.9718,411722
464,9.2391,411724
464,13.671,411726
464,14.375,411727
464,13.019,411731
464,12.763,411733
464,14.803,411734
464,9.7046,411737
464,14.188,411738
464,13.756,411739
464,9.3811,411742
464,4.6591,411770
464,11.609,411792
464,12.103,411805
464,13.984,411808
464,9.9154,411809
464,14.722,411814
464,14.545,411815
464,14.172,411816
464,16.983,411820
464,14.308,411824
464,14.575,411827
464,11.751,411831
464,12.841,411832
464,9.1383,411833
464,9.4586,411843
464,12.778,411856
464,14.324,411859
464,4.4925,411863
464,11.483,411865
464,12.02,411867
464,4.8683,411869
464,10.739,411874
464,14.864,415688
464,6.3539,416775
464,16.611,416777
464,15,416842
464,14.693,417098
464,12.076,417417
464,11.591,417451
464,8.342,417452
464,11.492,417663
464,16.251,417818
464,6.5951,417979
464,11.295,417981
464,12.817,417982
464,11.681,417987
464,10.381,418038
464,11.725,418162
464,17.293,418163
464,13.165,418164
464,11.552,418167
464,12.275,418170
464,13.016,418172
464,2.6202,418209
464,15.659,435086
464,14.592,436211
464,15.351,438776
464,14.53,442141
464,14.677,444779
464,14.876,447732
464,14.817,449707
464,14.687,450415
464,15.495,463198
464,12.786,464458
464,17.134,478694
464,14,481311
464,14.635,580922
464,13.713,594399
464,15.529,594665
464,8.5723,595102
464,15.838,596868
464,14.798,600054
464,9.7892,601923
464,11.866,606033
464,14.935,606034
464,13.352,606035
464,6.9217,606135
464,12.099,606136
464,6.6609,606138
464,7.3383,606142
464,13.394,606143
464,11.369,606144
464,14.302,606246
464,13.436,606248
464,11.103,606249
464,7.7991,606254
464,15.714,606256
464,13.822,606356
464,9.9834,606363
464,14.599,606470
464,9.9013,606471
464,11.346,606586
464,13.729,606670
464,14.258,607696
464,14.677,608062
464,14.749,608999
464,12.065,609058
464,9.8923,609060
464,12.299,609062
464,11.937,609063
464,10.877,609091
464,9.2543,609110
464,13.832,609124
464,13.894,609332
464,10.749,609440
464,9.848,609596
464,5.7896,609639
464,11.598,609674
464,10.9,609781
464,15.199,616353
464,13.781,616354
464,14.303,616355
464,14.387,616408
464,11.412,622911
464,14.826,622913
464,12.774,628408
464,13.575,628601
464,11.656,628603
464,9.6398,628607
464,8.4712,628613
464,9.1812,628614
464,14.031,628622
464,14.692,628639
464,12.33,632103
464,4.3549,632104
464,13.402,632119
464,5.6272,632243
464,6.8378,632873
464,11.024,632907
464,12.211,634309
464,14.279,634814
464,15.048,635576
464,14.454,635882
464,14.828,636425
464,10.143,636711
464,11.628,639390
464,14.94,639450
464,11.159,639531
464,11.964,639759
464,14.306,639962
464,11.966,640007
464,13.214,640011
464,11.297,640157
464,13.461,640265
464,11.341,640366
464,14.057,641721
464,9.8067,648987
464,13.87,649420
464,15,649754
464,4.9142,649862
464,14.468,651306
464,12.365,651642
464,6.5038,652975
464,16.773,654278
464,13.069,657183
464,15,659226
464,17.139,659371
464,16.964,659682
464,11.943,660073
464,12.16,660075
464,10.926,660078
464,14.454,660081
464,14.827,660082
464,13.495,660083
464,14.328,660084
464,15.764,660085
464,1.4553,660086
464,13.717,660087
464,14.648,660119
464,12.735,660129
464,16.528,660130
464,12.628,660131
464,8.9484,660133
464,6.1714,660134
464,10.216,660135
464,13.835,660136
464,13.04,660137
464,13.931,660145
464,11.629,660172
464,10.798,660173
464,7.9403,660174
464,9.0139,660175
464,8.728,660176
464,8.7392,660177
464,8.1557,660178
464,11.101,660180
464,14.669,660181
464,13.113,660201
464,14.373,660202
464,13.024,660206
464,14.312,660207
464,11.404,660208
464,6.6455,660216
464,2.3583,660217
464,7.5042,660218
464,12.995,660219
464,9.1806,660220
464,7.3207,660221
464,11.421,660222
464,10.287,660223
464,11.75,660224
464,4.619,660225
464,14.954,660227
464,14.855,660228
464,14.812,660229
464,11.224,660230
464,2.1581,660238
464,15.593,660245
464,9.5518,660246
464,12.884,660247
464,8.4844,660248
464,8.417,660249
464,13.916,660250
464,6.6926,660251
464,13.243,660252
464,13.187,660253
464,12.744,660268
464,14.608,660269
464,14.266,660270
464,14.073,660271
464,4.4643,660280
464,8.1342,660281
464,7.4519,660282
464,11.844,660283
464,12.274,660284
464,13.437,660287
464,5.0297,660288
464,10.975,660301
464,14.49,660304
